sep=;
"2019-03-24T01:08:00+07:00";9.530909090909091;1384240;42062.19636363636;506.4145454545454;10.763636363636364;0;0;0;3224.7563636363634;0;0;0
"2019-03-24T01:10:00+07:00";9.643636363636363;1386788;43611.22909090909;506.4145454545454;17.745454545454542;0;0;0;3219.2290909090907;0;0;0
"2019-03-24T01:12:00+07:00";10.029090909090908;1387380;45428.36363636363;506.4145454545454;37.76;0;0;0;3488.6981818181816;0;0;0
"2019-03-24T01:14:00+07:00";9.89090909090909;1387536;43194.181818181816;0;28.74181818181818;2.036363636363636;0;0;3596.8872727272724;0;0;0
"2019-03-24T01:16:00+07:00";9.752727272727272;1388156;40885.527272727275;0;24.087272727272726;2.036363636363636;0;0;3733.4981818181814;0;0;0
"2019-03-24T01:18:00+07:00";9.41090909090909;1388720;41049.36727272727;476.6254545454545;22.516363636363632;2.036363636363636;0;0;3545.803636363636;0;0;0
"2019-03-24T01:20:00+07:00";9.734545454545453;1389472;41957.93454545455;476.6254545454545;19.374545454545455;0;0;0;3658.763636363636;0;0;0
"2019-03-24T01:22:00+07:00";9.479999999999999;1390280;40096.11636363636;0;4.363636363636363;0;0;0;3333.5563636363636;0;0;0
"2019-03-24T01:24:00+07:00";9.909090909090908;1390960;40885.527272727275;0;7.505454545454545;0;0;0;3549.149090909091;0;0;0
"2019-03-24T01:26:00+07:00";9.505454545454544;1391932;39232.23272727272;0;19.374545454545455;0;0;0;3821.614545454545;0;0;0
"2019-03-24T01:28:00+07:00";9.447272727272725;1392396;40602.53090909091;476.6254545454545;28.450909090909086;0;0;0;3576.1745454545453;0;0;0
"2019-03-24T01:30:00+07:00";9.614545454545453;1392796;40021.64363636363;476.6254545454545;17.803636363636365;0;0;0;2714.1236363636363;0;0;0
"2019-03-24T01:32:00+07:00";9.778181818181816;1393076;40796.16;476.6254545454545;19.374545454545455;0;0;0;2546.414545454545;0;0;0
"2019-03-24T01:34:00+07:00";9.54181818181818;1393760;40200.378181818174;0;19.374545454545455;0;0;0;2545.4254545454546;0;0;0
"2019-03-24T01:36:00+07:00";9.327272727272726;1394172;38889.65818181818;0;8.727272727272727;0;0;0;2836.5672727272727;0;0;0
"2019-03-24T01:38:00+07:00";9.567272727272728;1394568;40274.85090909091;0;4.363636363636363;0;0;0;3391.3599999999997;0;0;0
"2019-03-24T01:40:00+07:00";9.534545454545452;1395076;40334.429090909085;0;13.439999999999998;0;0;0;3333.5563636363636;0;0;0
"2019-03-24T01:42:00+07:00";9.472727272727273;1395636;40468.48;0;31.970909090909085;0;0;0;2559.1563636363635;0;0;0
"2019-03-24T01:44:00+07:00";9.407272727272726;1396192;42494.138181818176;0;34.24;0;0;0;2562.6472727272726;0;0;0
"2019-03-24T01:46:00+07:00";9.476363636363637;1396748;45100.68363636363;0;34.24;0;0;0;2698.0363636363636;0;0;0
"2019-03-24T01:48:00+07:00";9.185454545454546;1397256;42881.39636363636;0;24.349090909090908;0;0;0;3073.9490909090905;0;0;0
"2019-03-24T01:50:00+07:00";9.105454545454544;1397152;39842.90909090909;0;22.778181818181817;0;0;0;2812.2763636363634;0;0;0
"2019-03-24T01:52:00+07:00";9.592727272727272;1397564;40438.6909090909;0;1.2218181818181817;0;0;0;2494.661818181818;0;0;0
"2019-03-24T01:54:00+07:00";9.44;1398312;39887.59272727272;0;0;0;0;0;2732.5963636363635;0;0;0
"2019-03-24T01:56:00+07:00";9.407272727272726;1399404;39768.43636363636;0;4.363636363636363;0;0;0;2465.6;0;0;0
"2019-03-24T01:58:00+07:00";9.105454545454544;1399912;39515.22909090909;0;8.727272727272727;0;0;0;2452.712727272727;0;0;0
"2019-03-24T02:00:00+07:00";9.134545454545453;1400236;40185.483636363635;0;19.75272727272727;0;0;0;2680.261818181818;0;0;0
"2019-03-24T02:02:00+07:00";9.327272727272726;1401228;40587.63636363636;0;37.14909090909091;0;0;0;2929.861818181818;0;0;0
"2019-03-24T02:04:00+07:00";9.832727272727272;1402292;41257.89090909091;431.9418181818181;26.12363636363636;0;0;0;3000.494545454545;0;0;0
"2019-03-24T02:06:00+07:00";9.603636363636364;1402760;39485.44;908.5672727272728;49.45454545454545;0;0;0;2761.9490909090905;0;0;0
"2019-03-24T02:08:00+07:00";9.432727272727272;1403284;39351.38909090909;908.5672727272728;47.127272727272725;0;0;0;2698.6472727272726;0;0;0
"2019-03-24T02:10:00+07:00";9.694545454545453;1403468;39366.28363636363;506.4145454545454;20.509090909090908;0;0;0;2517.090909090909;0;0;0
"2019-03-24T02:12:00+07:00";10.145454545454545;1403996;41674.93818181818;29.789090909090906;22.836363636363632;0;0;0;2549.614545454545;0;0;0
"2019-03-24T02:14:00+07:00";9.567272727272728;1404380;38844.97454545454;0;15.01090909090909;0;0;0;2486.4872727272727;0;0;0
"2019-03-24T02:16:00+07:00";9.712727272727273;1405264;39589.70181818181;59.57818181818181;14.66181818181818;0;0;0;2705.9199999999996;0;0;0
"2019-03-24T02:18:00+07:00";9.552831485434387;1406020;42241.391724273366;491.5253620948593;42.88046778692132;2.036385851482016;0;0;3013.996516325633;0;0;0
"2019-03-24T02:20:00+07:00";9.24;1406548;41362.15272727272;476.6254545454545;43.22909090909091;2.036363636363636;0;0;2835.723636363636;0;0;0
"2019-03-24T02:22:00+07:00";9.145454545454546;1407052;38770.501818181816;0;24.436363636363634;2.036363636363636;0;0;2435.374545454545;0;0;0
"2019-03-24T02:24:00+07:00";9.196363636363635;1407764;38949.23636363636;0;4.363636363636363;0;0;0;2573.701818181818;0;0;0
"2019-03-24T02:26:00+07:00";9.247272727272726;1409932;39321.6;268.10181818181815;10.298181818181817;0;0;0;3077.9054545454546;0;0;0
"2019-03-24T02:28:00+07:00";9.127272727272727;1410656;41332.36363636363;268.10181818181815;11.519999999999998;0;0;0;3062.923636363636;0;0;0
"2019-03-24T02:30:00+07:00";9.349090909090908;1408580;42523.92727272727;744.7272727272726;27.199999999999996;0;0;0;3145.9199999999996;0;0;0
"2019-03-24T02:32:00+07:00";8.94181818181818;1409076;39113.07636363636;476.6254545454545;22.836363636363632;0;0;0;3038.1963636363635;0;0;0
"2019-03-24T02:34:00+07:00";8.64;1407160;38323.66545454545;0;4.363636363636363;0;0;0;2784.9890909090905;0;0;0
"2019-03-24T02:36:00+07:00";8.818149752182718;1407804;38874.62227410082;0;10.298144370384106;0;0;0;2751.9609019603563;0;0;0
"2019-03-24T02:38:00+07:00";8.825454545454544;1408016;38666.24;0;14.66181818181818;0;0;0;2797.381818181818;0;0;0
"2019-03-24T02:40:00+07:00";8.443636363636362;1408708;38100.24727272727;0;9.94909090909091;0;0;0;3009.192727272727;0;0;0
"2019-03-24T02:42:00+07:00";8.469090909090909;1409332;38949.23636363636;0;10.298181818181817;0;0;0;3185.774545454545;0;0;0
"2019-03-24T02:44:00+07:00";8.81090909090909;1409556;39828.01454545454;0;7.505454545454545;0;0;0;3220.712727272727;0;0;0
"2019-03-24T02:46:00+07:00";8.996363636363636;1409896;40185.483636363635;0;7.156363636363635;0;0;0;2582.72;0;0;0
"2019-03-24T02:48:00+07:00";9.29090909090909;1410300;40989.789090909086;0;7.156363636363635;0;0;0;2714.6763636363635;0;0;0
"2019-03-24T02:50:00+07:00";9.279999999999998;1410524;39366.28363636363;0;25.19272727272727;0;0;0;2659.5781818181817;0;0;0
"2019-03-24T02:52:00+07:00";9.130909090909093;1410924;39783.3309090909;0;30.952727272727273;0;0;0;2635.781818181818;0;0;0
"2019-03-24T02:54:00+07:00";8.945454545454545;1411420;40319.534545454546;0;26.589090909090906;0;0;0;2830.5454545454545;0;0;0
"2019-03-24T02:56:00+07:00";8.796363636363637;1411764;39396.07272727272;0;5.585454545454545;0;0;0;2504.581818181818;0;0;0
"2019-03-24T02:58:00+07:00";8.389090909090909;1412596;38368.34909090909;0;8.378181818181817;0;0;0;2523.781818181818;0;0;0
"2019-03-24T03:00:00+07:00";8.643636363636363;1413160;39679.06909090909;0;21.818181818181817;0;0;0;2843.461818181818;0;0;0
"2019-03-24T03:02:00+07:00";9.025454545454544;1413496;40483.37454545454;0;67.37454545454545;0;0;0;3160.0290909090904;0;0;0
"2019-03-24T03:04:00+07:00";9.232727272727272;1414400;41391.94181818182;0;67.72363636363636;0;0;0;3185.774545454545;0;0;0
"2019-03-24T03:06:00+07:00";8.919999999999998;1414712;40230.167272727274;0;15.01090909090909;0;0;0;3239.4763636363637;0;0;0
"2019-03-24T03:08:00+07:00";9.258181818181818;1414892;40989.789090909086;0;25.774545454545454;0;0;0;3308.2472727272725;0;0;0
"2019-03-24T03:10:00+07:00";9.036363636363635;1415360;40408.90181818182;0;42.35636363636363;0;0;0;3285.5272727272727;0;0;0
"2019-03-24T03:12:00+07:00";9.189090909090908;1415672;40036.53818181818;0;46.92363636363636;0;0;0;3223.7381818181816;0;0;0
"2019-03-24T03:14:00+07:00";9.396363636363636;1416416;40498.26909090909;0;29.64363636363636;0;0;0;2912.0872727272726;0;0;0
"2019-03-24T03:16:00+07:00";8.89090909090909;1416508;39693.96363636363;0;14.31272727272727;0;0;0;2714.9672727272728;0;0;0
"2019-03-24T03:18:00+07:00";8.563636363636363;1417000;39738.64727272727;223.4181818181818;14.66181818181818;2.036363636363636;0;0;2768.494545454545;0;0;0
"2019-03-24T03:20:00+07:00";8.767272727272728;1417620;40647.214545454546;223.4181818181818;17.512727272727272;2.036363636363636;0;0;4034.705454545454;0;0;0
"2019-03-24T03:22:00+07:00";9.163703008749152;1418044;41705.03058204059;0;25.018363769918327;0;0;0;4167.8266751030915;0;0;0
"2019-03-24T03:24:00+07:00";9.287272727272725;1418244;43730.38545454545;0;17.803636363636365;0;0;0;3160.465454545454;0;0;0
"2019-03-24T03:26:00+07:00";8.97090909090909;1418116;44207.0109090909;0;40.349090909090904;0;0;0;2834.792727272727;0;0;0
"2019-03-24T03:28:00+07:00";9.043636363636363;1418676;44132.53818181818;208.52363636363634;32.843636363636364;0;0;0;2670.574545454545;0;0;0
"2019-03-24T03:30:00+07:00";8.738181818181818;1418736;39679.06909090909;208.52363636363634;11.694545454545453;0;0;0;2375.854545454545;0;0;0
"2019-03-24T03:32:00+07:00";8.912727272727272;1420008;39857.803636363635;0;4.363636363636363;0;0;0;4388.945454545454;0;0;0
"2019-03-24T03:34:00+07:00";8.509090909090908;1420384;41511.098181818175;0;7.505454545454545;0;0;0;4358.923636363636;0;0;0
"2019-03-24T03:36:00+07:00";8.909090909090908;1420756;44519.796363636364;0;11.86909090909091;0;0;0;2639.7672727272725;0;0;0
"2019-03-24T03:38:00+07:00";9.032727272727271;1420832;43179.28727272727;0;19.374545454545455;0;0;0;2589.410909090909;0;0;0
"2019-03-24T03:40:00+07:00";8.585454545454546;1421468;39649.28;0;20.596363636363634;0;0;0;2357.9927272727273;0;0;0
"2019-03-24T03:42:00+07:00";8.807272727272727;1421464;39381.17818181818;0;23.73818181818182;0;0;0;2754.094545454545;0;0;0
"2019-03-24T03:44:00+07:00";9.385454545454547;1421624;43745.27999999999;0;24.959999999999997;0;0;0;3293.701818181818;0;0;0
"2019-03-24T03:46:00+07:00";9.24;1422552;44504.90181818182;0;11.519999999999998;0;0;0;3252.683636363636;0;0;0
"2019-03-24T03:48:00+07:00";9.16;1423636;42657.97818181818;0;9.94909090909091;0;0;0;2438.109090909091;0;0;0
"2019-03-24T03:50:00+07:00";8.86181818181818;1423944;38934.34181818182;0;5.585454545454545;0;0;0;2214.923636363636;0;0;0
"2019-03-24T03:52:00+07:00";9.269090909090908;1423048;40036.53818181818;253.2072727272727;5.585454545454545;0;0;0;2352;0;0;0
"2019-03-24T03:54:00+07:00";9.243636363636362;1423760;40528.058181818174;253.2072727272727;11.86909090909091;0;0;0;2463.7672727272725;0;0;0
"2019-03-24T03:56:00+07:00";8.876363636363637;1431508;38442.821818181816;0;13.439999999999998;0;0;0;2314.3563636363633;0;0;0
"2019-03-24T03:58:00+07:00";8.86181818181818;1432096;38234.29818181818;178.73454545454544;11.86909090909091;0;0;0;2267.490909090909;0;0;0
"2019-03-24T04:00:00+07:00";9.163636363636362;1432408;39634.38545454545;178.73454545454544;12.567272727272726;0;0;0;2561.192727272727;0;0;0
"2019-03-24T04:02:00+07:00";8.916363636363636;1427120;38844.97454545454;0;42.18181818181818;0;0;0;2869.7599999999998;0;0;0
"2019-03-24T04:04:00+07:00";9.316363636363636;1427260;40498.26909090909;0;84.53818181818181;0;0;0;2826.0363636363636;0;0;0
"2019-03-24T04:06:00+07:00";8.996363636363636;1427632;38383.24363636363;0;53.12;0;0;0;2449.890909090909;0;0;0
"2019-03-24T04:08:00+07:00";9.447272727272725;1427636;40915.31636363636;0;13.265454545454546;0;0;0;2705.1054545454544;0;0;0
"2019-03-24T04:10:00+07:00";9.025454545454544;1428140;40528.058181818174;476.6254545454545;25.25090909090909;0;0;0;2765.4690909090905;0;0;0
"2019-03-24T04:12:00+07:00";8.84;1428236;40230.167272727274;476.6254545454545;35.89818181818181;2.036363636363636;0;0;2712.814545454545;0;0;0
"2019-03-24T04:14:00+07:00";8.981818181818182;1428916;40111.0109090909;0;46.89454545454545;2.036363636363636;0;0;2861.8181818181815;0;0;0
"2019-03-24T04:16:00+07:00";8.930909090909092;1372216;39142.86545454545;0;24.087272727272726;2.036363636363636;0;0;2627.141818181818;0;0;0
"2019-03-24T04:18:00+07:00";9.225454545454545;1372800;41019.57818181818;0;25.658181818181816;0;0;0;2665.454545454545;0;0;0
"2019-03-24T04:20:00+07:00";9.04;1371288;40781.26545454545;0;5.934545454545455;0;0;0;2444.334545454545;0;0;0
"2019-03-24T04:22:00+07:00";9.007272727272726;1371816;40960;238.31272727272724;3.1418181818181816;0;0;0;2469.672727272727;0;0;0
"2019-03-24T04:24:00+07:00";9.04;1372312;40230.167272727274;238.31272727272724;13.439999999999998;0;0;0;2713.861818181818;0;0;0
"2019-03-24T04:26:00+07:00";8.727272727272727;1372836;38189.61454545455;0;28.8;0;0;0;2595.723636363636;0;0;0
"2019-03-24T04:28:00+07:00";9.021818181818182;1373052;39738.64727272727;0;22.865454545454543;0;0;0;2474.9381818181814;0;0;0
"2019-03-24T04:30:00+07:00";9.101818181818182;1373116;40304.64;0;36.85818181818181;0;0;0;2685.9927272727273;0;0;0
"2019-03-24T04:32:00+07:00";9.083636363636362;1374460;40587.63636363636;0;28.654545454545453;0;0;0;2783.3309090909092;0;0;0
"2019-03-24T04:34:00+07:00";8.905454545454544;1373984;40021.64363636363;0;39.3890909090909;0;0;0;2806.661818181818;0;0;0
"2019-03-24T04:36:00+07:00";9.036363636363635;1373984;40423.796363636364;0;30.109090909090906;0;0;0;2772.8581818181815;0;0;0
"2019-03-24T04:38:00+07:00";8.65090909090909;1374300;39693.96363636363;0;20.77090909090909;0;0;0;2704.9599999999996;0;0;0
"2019-03-24T04:40:00+07:00";8.843636363636362;1374816;40677.00363636363;0;2.7927272727272725;0;0;0;2915.3163636363633;0;0;0
"2019-03-24T04:42:00+07:00";8.898181818181817;1375660;42002.61818181818;0;11.519999999999998;0;0;0;3037.614545454545;0;0;0
"2019-03-24T04:44:00+07:00";8.676363636363636;1375872;40840.843636363636;0;19.025454545454544;0;0;0;2783.592727272727;0;0;0
"2019-03-24T04:46:00+07:00";8.574545454545454;1376772;39276.91636363636;0;22.167272727272728;0;0;0;2548.8581818181815;0;0;0
"2019-03-24T04:48:00+07:00";8.730909090909092;1377208;41064.26181818182;0;11.86909090909091;0;0;0;2490.094545454545;0;0;0
"2019-03-24T04:50:00+07:00";8.952727272727271;1377048;40930.21090909091;0;4.363636363636363;0;0;0;2656.6399999999994;0;0;0
"2019-03-24T04:52:00+07:00";8.74181818181818;1377484;39634.38545454545;0;4.363636363636363;0;0;0;2719.272727272727;0;0;0
"2019-03-24T04:54:00+07:00";8.883636363636363;1377532;39783.3309090909;0;14.66181818181818;0;0;0;2924.2181818181816;0;0;0
"2019-03-24T04:56:00+07:00";8.792727272727273;1377824;38874.763636363634;0;19.025454545454544;0;0;0;3850.909090909091;0;0;0
"2019-03-24T04:58:00+07:00";8.578181818181816;1378412;38815.18545454545;0;8.727272727272727;0;0;0;4730.734545454545;0;0;0
"2019-03-24T05:00:00+07:00";8.767272727272728;1378772;40051.432727272724;0;4.363636363636363;0;0;0;5367.563636363636;0;0;0
"2019-03-24T05:02:00+07:00";8.614545454545453;1379776;40721.68727272727;0;28.16;0;0;0;5430.865454545454;0;0;0
"2019-03-24T05:04:00+07:00";8.461818181818181;1380308;40111.0109090909;476.6254545454545;71.68;0;0;0;5590.4;0;0;0
"2019-03-24T05:06:00+07:00";8.945454545454545;1381480;39723.752727272724;476.6254545454545;47.88363636363636;0;0;0;5804.2472727272725;0;0;0
"2019-03-24T05:08:00+07:00";8.847272727272726;1381916;39768.43636363636;402.15272727272725;29.934545454545454;0;0;0;5691.985454545455;0;0;0
"2019-03-24T05:10:00+07:00";8.832727272727272;1382244;42196.24727272727;402.15272727272725;34.12363636363636;0;0;0;5556.770909090909;0;0;0
"2019-03-24T05:12:00+07:00";8.883636363636363;1382260;43581.439999999995;0;18.50181818181818;0;0;0;5263.767272727272;0;0;0
"2019-03-24T05:14:00+07:00";8.96;1382168;42270.719999999994;0;26.676363636363632;0;0;0;5340.043636363636;0;0;0
"2019-03-24T05:16:00+07:00";8.792727272727273;1382628;39708.85818181818;0;28.596363636363634;2.036363636363636;0;0;5444.567272727272;0;0;0
"2019-03-24T05:18:00+07:00";8.687272727272726;1382972;41332.36363636363;0;22.167272727272728;2.036363636363636;0;0;5437.585454545454;0;0;0
"2019-03-24T05:20:00+07:00";8.647272727272727;1382940;43268.65454545454;0;24.959999999999997;0;0;0;5076.596363636363;0;0;0
"2019-03-24T05:22:00+07:00";8.756363636363636;1383620;44519.796363636364;0;15.883636363636363;0;0;0;5035.403636363636;0;0;0
"2019-03-24T05:24:00+07:00";8.803636363636365;1384312;42657.97818181818;0;16.23272727272727;0;0;0;5752.290909090909;0;0;0
"2019-03-24T05:26:00+07:00";8.774545454545454;1384504;40408.90181818182;0;16.58181818181818;0;0;0;5960.785454545454;0;0;0
"2019-03-24T05:28:00+07:00";8.829090909090908;1384528;40706.792727272725;0;19.374545454545455;0;0;0;5399.941818181818;0;0;0
"2019-03-24T05:30:00+07:00";8.396363636363636;1385028;39187.54909090909;0;16.23272727272727;0;0;0;4894.4290909090905;0;0;0
"2019-03-24T05:32:00+07:00";8.818181818181818;1386516;41362.15272727272;0;4.363636363636363;0;0;0;5028.82909090909;0;0;0
"2019-03-24T05:34:00+07:00";8.236363636363636;1386272;38621.55636363636;0;4.363636363636363;0;0;0;4882.007272727272;0;0;0
"2019-03-24T05:36:00+07:00";8.37090909090909;1387300;38859.86909090909;0;10.298181818181817;0;0;0;5347.403636363636;0;0;0
"2019-03-24T05:38:00+07:00";8.552727272727273;1387756;39813.12;0;10.298181818181817;0;0;0;5539.054545454545;0;0;0
"2019-03-24T05:40:00+07:00";8.45090909090909;1388060;39425.86181818182;0;15.01090909090909;0;0;0;5530.298181818182;0;0;0
"2019-03-24T05:42:00+07:00";8.24;1388404;39470.54545454545;0;9.076363636363634;0;0;0;5257.745454545454;0;0;0
"2019-03-24T05:44:00+07:00";8.34181818181818;1388396;39425.86181818182;0;3.84;0;0;0;5212.887272727272;0;0;0
"2019-03-24T05:46:00+07:00";8.549090909090909;1388592;39872.698181818174;0;8.203636363636363;0;0;0;5384.407272727272;0;0;0
"2019-03-24T05:48:00+07:00";8.552727272727273;1388900;40617.425454545446;476.6254545454545;13.09090909090909;0;0;0;5230.225454545454;0;0;0
"2019-03-24T05:50:00+07:00";8.81090909090909;1388340;44579.37454545454;476.6254545454545;13.09090909090909;0;0;0;4968.1163636363635;0;0;0
"2019-03-24T05:52:00+07:00";8.854545454545454;1388688;44921.94909090909;0;24.116363636363634;0;0;0;4960.523636363636;0;0;0
"2019-03-24T05:54:00+07:00";8.778181818181816;1388868;42330.29818181818;0;19.75272727272727;0;0;0;5743.010909090909;0;0;0
"2019-03-24T05:56:00+07:00";8.796363636363637;1389332;38993.92;0;1.2218181818181817;0;0;0;5699.665454545454;0;0;0
"2019-03-24T05:58:00+07:00";8.952727272727271;1389548;41466.41454545454;0;7.97090909090909;0;0;0;5420.9745454545455;0;0;0
"2019-03-24T06:00:00+07:00";8.752727272727272;1389988;43819.752727272724;0;22.98181818181818;0;0;0;4882.210909090909;0;0;0
"2019-03-24T06:02:00+07:00";8.458181818181817;1390204;43745.27999999999;0;30.778181818181814;0;0;0;5192.203636363636;0;0;0
"2019-03-24T06:04:00+07:00";8.101818181818182;1390876;41645.149090909086;0;87.62181818181817;0;0;0;5667.199999999999;0;0;0
"2019-03-24T06:06:00+07:00";8.229090909090909;1391028;39932.27636363636;0;68.71272727272726;0;0;0;5837.44;0;0;0
"2019-03-24T06:08:00+07:00";8.429090909090908;1391512;41466.41454545454;0;5.934545454545455;0;0;0;5237.818181818181;0;0;0
"2019-03-24T06:10:00+07:00";8.29090909090909;1391604;43089.91999999999;0;13.439999999999998;0;0;0;5208.02909090909;0;0;0
"2019-03-24T06:12:00+07:00";8.34181818181818;1391516;44236.799999999996;0;22.80727272727273;0;0;0;5504.727272727272;0;0;0
"2019-03-24T06:14:00+07:00";8.403636363636364;1394336;42002.61818181818;0;23.33090909090909;0;0;0;5523.170909090909;0;0;0
"2019-03-24T06:16:00+07:00";8.309090909090909;1394476;39142.86545454545;0;8.02909090909091;0;0;0;5135.767272727272;0;0;0
"2019-03-24T06:18:00+07:00";8.519999999999998;1394924;42732.450909090905;476.6254545454545;3.84;0;0;0;5132.130909090909;0;0;0
"2019-03-24T06:20:00+07:00";8.614545454545453;1395000;45100.68363636363;476.6254545454545;3.84;2.036363636363636;0;0;5012.18909090909;0;0;0
"2019-03-24T06:22:00+07:00";8.825454545454544;1393772;44013.38181818181;0;2.7927272727272725;2.036363636363636;0;0;4895.185454545454;0;0;0
"2019-03-24T06:24:00+07:00";9.036363636363635;1394304;41764.30545454545;0;11.519999999999998;2.036363636363636;0;0;4903.243636363636;0;0;0
"2019-03-24T06:26:00+07:00";10.05090909090909;1467692;61425.10545454545;148893.3236363636;13.09090909090909;0;0;0;4890.036363636363;0;0;0
"2019-03-24T06:28:00+07:00";10.385454545454545;1468824;64761.483636363635;149786.99636363637;4.363636363636363;0;0;0;4915.490909090909;0;0;0
"2019-03-24T06:30:00+07:00";9.563636363636363;1469164;51460.65454545454;893.6727272727272;4.363636363636363;0;0;0;5074.705454545454;0;0;0
"2019-03-24T06:32:00+07:00";8.785454545454545;1469320;42821.81818181818;0;0;0;0;0;4726.1963636363635;0;0;0
"2019-03-24T06:34:00+07:00";8.74181818181818;1468700;41138.73454545454;0;19.69454545454545;0;0;0;4847.1563636363635;0;0;0
"2019-03-24T06:36:00+07:00";9.043636363636363;1469192;39947.170909090906;0;24.05818181818182;0;0;0;4898.58909090909;0;0;0
"2019-03-24T06:38:00+07:00";8.952727272727271;1469848;41019.57818181818;0;22.167272727272728;0;0;0;4659.781818181818;0;0;0
"2019-03-24T06:40:00+07:00";9.083636363636362;1470096;42985.65818181818;0;23.73818181818182;0;0;0;4939.345454545454;0;0;0
"2019-03-24T06:42:00+07:00";9.421818181818182;1470248;44683.63636363636;0;20.94545454545454;0;0;0;5223.098181818181;0;0;0
"2019-03-24T06:44:00+07:00";9.319999999999999;1470240;43760.174545454545;0;16.58181818181818;0;0;0;5015.592727272727;0;0;0
"2019-03-24T06:46:00+07:00";9.196363636363635;1470628;40662.109090909085;0;7.505454545454545;0;0;0;5009.3381818181815;0;0;0
"2019-03-24T06:48:00+07:00";9.763636363636362;1480724;65863.68;6851.490909090909;90.9090909090909;0;0;0;5267.839999999999;0;0;0
"2019-03-24T06:50:00+07:00";9.767272727272728;1480572;64865.74545454545;6851.490909090909;98.41454545454545;0;0;0;5169.94909090909;0;0;0
"2019-03-24T06:52:00+07:00";9.298181818181817;1480944;40632.32;0;28.218181818181815;0;0;0;4744.494545454545;0;0;0
"2019-03-24T06:54:00+07:00";9.683636363636362;1481256;42360.08727272727;0;22.749090909090906;0;0;0;4875.112727272727;0;0;0
"2019-03-24T06:56:00+07:00";9.632727272727273;1481844;41660.04363636363;0;10.763636363636364;0;0;0;4830.923636363636;0;0;0
"2019-03-24T06:58:00+07:00";9.545454545454547;1482680;40900.421818181814;0;8.727272727272727;0;0;0;5032.66909090909;0;0;0
"2019-03-24T07:00:00+07:00";9.549090909090909;1484416;40632.32;0;10.298181818181817;0;0;0;5224.436363636363;0;0;0
"2019-03-24T07:02:00+07:00";9.229090909090909;1484472;39962.06545454545;0;35.54909090909091;0;0;0;5113.483636363636;0;0;0
"2019-03-24T07:04:00+07:00";9.181818181818182;1486184;40468.48;0;70.34181818181817;0;0;0;4590.225454545454;0;0;0
